started_at,finished_at,seconds,memory
2013-12-26 00:32:29 -0600,2013-12-26 00:32:56 -0600,27.526605,70944
2013-12-26 00:32:56 -0600,2013-12-26 00:33:22 -0600,26.136089,70944
2013-12-26 00:33:22 -0600,2013-12-26 00:33:49 -0600,26.280461,70944
2013-12-26 00:33:49 -0600,2013-12-26 00:34:15 -0600,26.463533,70944
2013-12-26 00:34:15 -0600,2013-12-26 00:34:43 -0600,27.477338,70944
2013-12-26 00:34:43 -0600,2013-12-26 00:35:09 -0600,26.110932,70944
2013-12-26 00:35:09 -0600,2013-12-26 00:35:35 -0600,26.090688,70944
2013-12-26 00:35:35 -0600,2013-12-26 00:36:01 -0600,26.237693,70944
2013-12-26 00:36:01 -0600,2013-12-26 00:36:28 -0600,27.332824,70944
2013-12-26 00:36:28 -0600,2013-12-26 00:36:55 -0600,26.199485,70944
2013-12-26 00:36:55 -0600,2013-12-26 00:37:21 -0600,26.210546,70944
2013-12-26 00:37:21 -0600,2013-12-26 00:37:47 -0600,26.203193,70944
2013-12-26 00:37:47 -0600,2013-12-26 00:38:14 -0600,27.41398,70944
2013-12-26 00:38:14 -0600,2013-12-26 00:38:40 -0600,26.093816,70944
2013-12-26 00:38:40 -0600,2013-12-26 00:39:07 -0600,26.204347,70944
2013-12-26 00:39:07 -0600,2013-12-26 00:39:33 -0600,26.165846,70944
2013-12-26 00:39:33 -0600,2013-12-26 00:40:00 -0600,27.376806,70944
2013-12-26 00:40:00 -0600,2013-12-26 00:40:26 -0600,26.144478,70944
2013-12-26 00:40:26 -0600,2013-12-26 00:40:53 -0600,26.227335,70944
2013-12-26 00:40:53 -0600,2013-12-26 00:41:19 -0600,26.162724,70944
2013-12-26 00:41:19 -0600,2013-12-26 00:41:45 -0600,26.449952,70944
2013-12-26 00:41:45 -0600,2013-12-26 00:42:13 -0600,27.37426,70944
2013-12-26 00:42:13 -0600,2013-12-26 00:42:39 -0600,26.101297,70944
2013-12-26 00:42:39 -0600,2013-12-26 00:43:05 -0600,26.164841,70944
2013-12-26 00:43:05 -0600,2013-12-26 00:43:31 -0600,26.202627,70944
2013-12-26 00:43:31 -0600,2013-12-26 00:43:57 -0600,26.342378,70972
2013-12-26 00:43:57 -0600,2013-12-26 00:44:24 -0600,26.227308,70972
2013-12-26 00:44:24 -0600,2013-12-26 00:44:50 -0600,26.664381,70972
2013-12-26 00:44:50 -0600,2013-12-26 00:45:18 -0600,27.464293,70972
2013-12-26 00:45:18 -0600,2013-12-26 00:45:44 -0600,26.478913,70972
2013-12-26 00:45:44 -0600,2013-12-26 00:46:11 -0600,26.863743,70972
2013-12-26 00:46:11 -0600,2013-12-26 00:46:38 -0600,26.807766,70972
2013-12-26 00:46:38 -0600,2013-12-26 00:47:06 -0600,28.166692,70972
2013-12-26 00:47:06 -0600,2013-12-26 00:47:33 -0600,27.060432,70972
2013-12-26 00:47:33 -0600,2013-12-26 00:48:00 -0600,26.957491,70972
2013-12-26 00:48:00 -0600,2013-12-26 00:48:27 -0600,26.799198,70972
2013-12-26 00:48:27 -0600,2013-12-26 00:48:55 -0600,28.089954,70972
2013-12-26 00:48:55 -0600,2013-12-26 00:49:22 -0600,26.77491,70972
2013-12-26 00:49:22 -0600,2013-12-26 00:49:49 -0600,26.821035,70972
2013-12-26 00:49:49 -0600,2013-12-26 00:50:16 -0600,26.900869,70972
2013-12-26 00:50:16 -0600,2013-12-26 00:50:44 -0600,27.924898,70972
2013-12-26 00:50:44 -0600,2013-12-26 00:51:10 -0600,26.778125,70972
2013-12-26 00:51:10 -0600,2013-12-26 00:51:37 -0600,26.714741,70972
2013-12-26 00:51:37 -0600,2013-12-26 00:52:04 -0600,26.750186,70972
2013-12-26 00:52:04 -0600,2013-12-26 00:52:32 -0600,27.807438,70972
2013-12-26 00:52:32 -0600,2013-12-26 00:53:03 -0600,31.495284,71036
2013-12-26 00:53:03 -0600,2013-12-26 00:53:34 -0600,30.770723,71036
2013-12-26 00:53:34 -0600,2013-12-26 00:54:04 -0600,30.485834,71236
2013-12-26 00:54:04 -0600,2013-12-26 00:54:33 -0600,28.327928,71236
